Rank,Category,Similarity_Score,Extracted_Skills,Matched_Skills,Missing_Skills,Matched_Skill_Count,Final_Score
1228,DESIGNER,1.9612518387121514,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3728762870985058
1229,ENGINEERING,1.960073273997814,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3720512917984697
1230,ARTS,1.9568776793018636,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3698143755113044
1231,APPAREL,1.955656307922074,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3689594155454516
1232,HR,1.9554903651418507,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3688432555992953
1233,HR,1.9551132971112477,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3685793079778734
1234,ACCOUNTANT,1.9550586574240292,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3685410601968204
1235,DESIGNER,1.954481808184426,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.368137265729098
1236,ACCOUNTANT,1.9517965494199336,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3662575845939535
1237,DESIGNER,1.9512918700046629,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3659043090032639
1238,AVIATION,1.9502861324440137,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3652002927108096
1239,BANKING,1.9458513593343427,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3620959515340398
1240,ARTS,1.9435084246725438,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3604558972707805
1241,ARTS,1.943500978728915,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3604506851102405
1242,ENGINEERING,1.941493182859407,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3590452280015848
1243,HR,1.9364819266743112,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3555373486720177
1244,CONSULTANT,1.935300091563514,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3547100640944596
1245,FINANCE,1.9306906848034717,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3514834793624302
1246,BANKING,1.9294814173338892,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3506369921337225
1247,CONSULTANT,1.925921696223973,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.348145187356781
1248,AVIATION,1.9250916447205442,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3475641513043808
1249,ENGINEERING,1.9229763605963783,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3460834524174647
1250,ENGINEERING,1.91726989343974,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3420889254078179
1251,CHEF,1.916995173982393,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3418966217876749
1252,BUSINESS-DEVELOPMENT,1.9146732790028371,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.340271295301986
1253,CONSTRUCTION,1.9090552565620325,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3363386795934227
1254,TEACHER,1.9084895354359686,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.335942674805178
1255,ACCOUNTANT,1.9055885738001628,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3339120016601138
1256,ADVOCATE,1.9053276746848726,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3337293722794108
1257,AVIATION,1.9040403927722056,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3328282749405438
1258,AGRICULTURE,1.900929915561103,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.330650940892772
1259,FINANCE,1.8964274191647295,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3274991934153106
1260,CHEF,1.8838049940647428,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3186634958453198
1261,BUSINESS-DEVELOPMENT,1.8776629545602304,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3143640681921611
1262,ACCOUNTANT,1.872036102290268,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3104252716031877
1263,HEALTHCARE,1.8664689035750037,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3065282325025025
1264,AGRICULTURE,1.8638290973461666,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3046803681423165
1265,INFORMATION-TECHNOLOGY,1.8631183380853251,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3041828366597275
1266,ADVOCATE,1.8622110935229832,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.303547765466088
1267,FITNESS,1.8584789085656725,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3009352359959707
1268,SALES,1.858136214942746,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.3006953504599221
1269,FITNESS,1.8545300509292575,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.29817103565048
1270,AVIATION,1.8537636806270505,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2976345764389352
1271,SALES,1.8537554353333243,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2976288047333269
1272,ENGINEERING,1.852613373618706,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2968293615330941
1273,HR,1.8514378864762566,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2960065205333795
1274,APPAREL,1.8485823684532035,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2940076579172424
1275,SALES,1.8471982680376315,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.293038787626342
1276,AVIATION,1.8436057044370204,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2905239931059143
1277,BANKING,1.8429675710292155,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2900772997204508
1278,BPO,1.8413592619181345,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.288951483342694
1279,CHEF,1.8363083659597976,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2854158561718583
1280,AGRICULTURE,1.8335462748487095,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2834823923940966
1281,HEALTHCARE,1.8321520641002336,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2825064448701635
1282,SALES,1.8288089202772684,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.2801662441940878
1283,BUSINESS-DEVELOPMENT,1.8264955764524842,[],[],"['numpy', 'scikit-learn', 'sql', 'data analysis', 'nlp', 'git', 'tensorflow', 'machine learning', 'pytorch', 'data science', 'deep learning', 'data visualization', 'natural language processing', 'python', 'pandas']",0,1.278546903516739
